sesion_id,acta_id,nroperiodo,tipo_periodo,reunion,sesion,tipo_sesion,numero,fecha,hora,base_mayoria,tipo_mayoria,titulo,resultado,presidente_nombre,persona_id,votos_afirmativos,votos_negativos,abstenciones,ausentes
HCDN135R06,3320,135,Ordinario,6,4,Especial,8,2017-05-09,16:48,Votos Emitidos,Más de la mitad,Expediente 12-S-2017 - Orden del Día 1292 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,195,12,5,44
HCDN135R06,3321,135,Ordinario,6,4,Especial,9,2017-05-09,23:01,Votos Emitidos,Más de la mitad,Texto consensuado sobre la aplicación de la prisión preventiva - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,212,1,0,43
HCDN135R06,3313,135,Ordinario,6,4,Especial,1,2017-05-09,16:35,Votos Emitidos,Más de la mitad,Expediente 28-PE-2016 - Orden del Día 895 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,191,6,0,59
HCDN135R06,3314,135,Ordinario,6,4,Especial,2,2017-05-09,16:36,Votos Emitidos,Más de la mitad,Expediente 33-PE-2016 - Orden del Día 896 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,196,4,0,56
HCDN135R06,3315,135,Ordinario,6,4,Especial,3,2017-05-09,16:39,Votos Emitidos,Más de la mitad,Expediente 121-S-2015 - Orden del Día 903 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,208,4,0,44
HCDN135R06,3316,135,Ordinario,6,4,Especial,4,2017-05-09,16:41,Votos Emitidos,Más de la mitad,Expediente 122-S-2015 - Orden del Día 906 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,213,0,0,43
HCDN135R10,3322,135,Ordinario,10,6,Especial,1,2017-06-21,13:18,Votos Emitidos,Tres cuartos,"Apartamiento del reglamento solicitado por el diputado LÓPEZ, Pablo para tratar el expediente 3071-D-2017.",NEGATIVO,MONZÓ Emilio,,54,141,8,53
HCDN135R10,3323,135,Ordinario,10,6,Especial,2,2017-06-21,13:25,Votos Emitidos,Tres cuartos,"Apartamiento del reglamento solicitado por el diputado KOSINER, Pablo para tratar el expediente 6-S-2016.",NEGATIVO,MONZÓ Emilio,,135,74,1,46
HCDN135R10,3324,135,Ordinario,10,6,Especial,3,2017-06-21,13:32,Votos Emitidos,Tres cuartos,"Apartamiento del reglamento solicitado por la diputada DONDA PÉREZ, Victoria para tratar el expediente 3035-D-2017.",NEGATIVO,MONZÓ Emilio,,135,76,0,45
HCDN135R10,3325,135,Ordinario,10,6,Especial,4,2017-06-21,15:12,Votos Emitidos,Más de la mitad,Modificaciones introducidas por el Honorable Senado de la Nación a los expedientes 1879-D-2016 y 7464-D-2016.,AFIRMATIVO,MONZÓ Emilio,,219,0,0,37
HCDN135R11,3333,135,Ordinario,11,7,Especial,8,2017-06-28,14:59,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada CASTRO, Sandra Daniela para tratar el Expediente 3205-D-17.",NEGATIVO,MONZÓ Emilio,,72,80,3,101
HCDN135R11,3334,135,Ordinario,11,7,Especial,9,2017-06-28,15:05,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada SOSA, Soledad para tratar el Expediente 3453-D-17.",NEGATIVO,MONZÓ Emilio,,73,80,0,103
HCDN135R11,3335,135,Ordinario,11,7,Especial,10,2017-06-28,20:45,Votos Emitidos,Más de la mitad,"Moción de orden. Pedido de vuelta a comisión del expediente 31-PE-2016 solicitado por el diputado DAVID, Néstor.",NEGATIVO,MONZÓ Emilio,,81,120,0,55
HCDN135R11,3336,135,Ordinario,11,7,Especial,11,2017-06-28,20:49,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 Orden del Dia 1367. Votación en General,AFIRMATIVO,MONZÓ Emilio,,131,64,8,53
HCDN135R11,3337,135,Ordinario,11,7,Especial,12,2017-06-28,21:03,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 Orden del Día 1367 - Artículo 1,NEGATIVO,MONZÓ Emilio,,87,91,14,64
HCDN135R11,3326,135,Ordinario,11,7,Especial,1,2017-06-28,13:58,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado GIOJA, José Luis para tratar el Expediente 3431-D-17.",NEGATIVO,MONZÓ Emilio,,103,74,0,79
HCDN135R11,3327,135,Ordinario,11,7,Especial,2,2017-06-28,14:16,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada BRITEZ, María Cristina para tratar el Expediente 3031-D-17.",NEGATIVO,MONZÓ Emilio,,100,76,4,76
HCDN135R11,3328,135,Ordinario,11,7,Especial,3,2017-06-28,14:25,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado SOLANAS, Julio Rodolfo para tratar el Expediente 1270-D-16.",NEGATIVO,MONZÓ Emilio,,97,77,0,82
HCDN135R11,3329,135,Ordinario,11,7,Especial,4,2017-06-28,14:32,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado IGON, Santiago Nicolás para tratar la Orden del Día 1258.",NEGATIVO,MONZÓ Emilio,,89,82,6,79
HCDN135R11,3330,135,Ordinario,11,7,Especial,5,2017-06-28,14:41,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada GAILLARD, Ana Carolina para tratar el Expediente 2681-D-17.",NEGATIVO,MONZÓ Emilio,,94,78,3,81
HCDN135R11,3331,135,Ordinario,11,7,Especial,6,2017-06-28,14:47,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado PETRI, Luis Alfonso para tratar la Orden del Día 1326.",AFIRMATIVO,MONZÓ Emilio,,115,13,0,128
HCDN135R11,3332,135,Ordinario,11,7,Especial,7,2017-06-28,14:53,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado LAVAGNA, Marco para tratar el Expediente 3463-D-17.",NEGATIVO,MONZÓ Emilio,,67,80,6,103
HCDN135R12,3349,135,Ordinario,12,7,Especial,24,2017-07-05,16:03,Votos Emitidos,Más de la mitad,Expediente 291-S-2016 - Orden del Dia 1345.,AFIRMATIVO,MONZÓ Emilio,,200,1,6,49
HCDN135R12,3350,135,Ordinario,12,7,Especial,25,2017-07-05,16:51,Votos Emitidos,Más de la mitad,Expediente 0030-S-2017.,AFIRMATIVO,MONZÓ Emilio,,176,2,2,76
HCDN135R12,3351,135,Ordinario,12,7,Especial,26,2017-07-05,17:26,Votos Emitidos,Más de la mitad,Expediente 3805-D-2016 (y otro) - Orden del Día 1326.,AFIRMATIVO,MONZÓ Emilio,,170,8,7,71
HCDN135R12,3338,135,Ordinario,12,7,Especial,13,2017-07-05,10:58,Votos Emitidos,Más de la mitad,"Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 1 con modificaciones propuestas por la Diputada LITZA, Mónica Edith.",AFIRMATIVO,MONZÓ Emilio,,185,4,16,51
HCDN135R12,3339,135,Ordinario,12,7,Especial,14,2017-07-05,11:31,Votos Emitidos,Más de la mitad,"Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 5, con modificaciones propuestas por la Diputada BURGOS, María Gabriela.",AFIRMATIVO,MONZÓ Emilio,,135,75,0,46
HCDN135R12,3340,135,Ordinario,12,7,Especial,15,2017-07-05,11:45,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 8.,AFIRMATIVO,MONZÓ Emilio,,137,74,0,45
HCDN135R12,3341,135,Ordinario,12,7,Especial,16,2017-07-05,11:47,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 9.,AFIRMATIVO,MONZÓ Emilio,,134,74,0,48
HCDN135R12,3342,135,Ordinario,12,7,Especial,17,2017-07-05,12:14,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 11.,AFIRMATIVO,MONZÓ Emilio,,139,77,0,40
HCDN135R12,3343,135,Ordinario,12,7,Especial,18,2017-07-05,12:19,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 17.,AFIRMATIVO,MONZÓ Emilio,,141,76,0,39
HCDN135R12,3344,135,Ordinario,12,7,Especial,19,2017-07-05,12:33,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 20.,AFIRMATIVO,MONZÓ Emilio,,206,10,0,40
HCDN135R12,3345,135,Ordinario,12,7,Especial,20,2017-07-05,12:37,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 22.,AFIRMATIVO,MONZÓ Emilio,,136,79,1,40
HCDN135R12,3346,135,Ordinario,12,7,Especial,21,2017-07-05,14:43,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 37.,NEGATIVO,MONZÓ Emilio,,86,132,0,38
HCDN135R12,3347,135,Ordinario,12,7,Especial,22,2017-07-05,15:58,Votos Emitidos,Más de la mitad,"Expediente 31-PE-2016  - Orden del Dia 1367. Incorporación de un nuevo Artículo propuesto por la Diputada LITZA, Mónica Edith.",AFIRMATIVO,MONZÓ Emilio,,123,79,14,40
HCDN135R12,3348,135,Ordinario,12,7,Especial,23,2017-07-05,16:01,Votos Emitidos,Más de la mitad,"Expediente 31-PE-2016  - Orden del Dia 1367. Incorporación de un nuevo Artículo propuesto por la Diputada LITZA, Mónica Edith.",AFIRMATIVO,MONZÓ Emilio,,196,12,8,40
HCDN135R14,3352,135,Ordinario,14,8,Especial,1,2017-07-26,12:52,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada CAMAÑO, Graciela para tratar el Expediente 262-D-2017 y 2167-D-2017.",NEGATIVO,MONZÓ Emilio,,133,91,2,30
HCDN135R14,3353,135,Ordinario,14,8,Especial,2,2017-07-26,12:53,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado RECALDE, Héctor Pedro para tratar el Expediente 3598-D-2017.",NEGATIVO,MONZÓ Emilio,,131,92,5,28
HCDN135R14,3354,135,Ordinario,14,8,Especial,3,2017-07-26,13:01,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado ZILIOTTO, Sergio Raúl para tratar el Expediente 006-S-2016.",NEGATIVO,MONZÓ Emilio,,129,90,5,32
HCDN135R14,3355,135,Ordinario,14,8,Especial,4,2017-07-26,21:39,Votos Emitidos,Dos tercios,Orden del Día 1465 - Dictamen de Mayoría.,NEGATIVO,MONZÓ Emilio,,138,95,3,20
HCDN135R16,3665,135,Ordinario,16,10,Especial,7,2017-09-13,15:29,Votos Emitidos,Más de la mitad,Proyectos de ley sin dictamen de comisón.,AFIRMATIVO,MONZÓ Emilio,,187,0,0,69
HCDN135R16,3666,135,Ordinario,16,10,Especial,15,2017-09-13,19:41,Votos Emitidos,Más de la mitad,Expediente 4404-D-2014. Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,152,0,0,104
HCDN135R16,3667,135,Ordinario,16,10,Especial,6,2017-09-13,15:25,Votos Emitidos,Más de la mitad,Proyectos de Ley sin disidencias ni observaciones.,AFIRMATIVO,MONZÓ Emilio,,190,0,0,66
HCDN135R16,3668,135,Ordinario,16,10,Especial,9,2017-09-13,16:17,Votos Emitidos,Más de la mitad,Expediente 0031-S-2017 - Orden del Día 1474 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,145,26,12,73
HCDN135R16,3669,135,Ordinario,16,10,Especial,10,2017-09-13,16:59,Votos Emitidos,Más de la mitad,Expediente 0114-S-2015 - Orden del Día 913 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,121,0,25,110
HCDN135R16,3670,135,Ordinario,16,10,Especial,12,2017-09-13,17:43,Votos Emitidos,Más de la mitad,Expediente 0114-S-2015 Orden del Día 913 - Artículo 16.,AFIRMATIVO,MONZÓ Emilio,,90,15,35,116
HCDN135R16,3671,135,Ordinario,16,10,Especial,17,2017-09-13,20:09,Votos Emitidos,Más de la mitad,Expediente 0499-D-2017. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,152,1,0,103
HCDN135R16,3655,135,Ordinario,16,10,Especial,5,2017-09-13,15:15,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada GONZÁLEZ SELIGRA, Nathalia para tratar el Expediente 4785-D-2017.",NEGATIVO,MONZÓ Emilio,,99,82,4,71
HCDN135R16,3672,135,Ordinario,16,10,Especial,3,2017-09-13,14:56,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado LÓPEZ, Pablo Sebastián para tratar el Expediente 4805-D-2017.",NEGATIVO,MONZÓ Emilio,,114,79,3,60
HCDN135R16,3656,135,Ordinario,16,10,Especial,4,2017-09-13,15:09,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por la Diputada DONDA PÉREZ, Victoria para tratar el Expediente 1482-D-2016.",NEGATIVO,MONZÓ Emilio,,117,79,3,57
HCDN135R16,3657,135,Ordinario,16,10,Especial,16,2017-09-13,19:43,Votos Emitidos,Más de la mitad,Expediente 4824-D-2017. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,149,0,4,103
HCDN135R16,3658,135,Ordinario,16,10,Especial,8,2017-09-13,15:56,Votos Emitidos,Más de la mitad,Expediente 0086-S-2017 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,171,0,2,83
HCDN135R16,3659,135,Ordinario,16,10,Especial,13,2017-09-13,17:47,Votos Emitidos,Más de la mitad,Expediente 0114-S-2015 Orden del Día 913 - Artículo 63,AFIRMATIVO,MONZÓ Emilio,,63,32,44,117
HCDN135R16,3660,135,Ordinario,16,10,Especial,18,2017-09-13,20:15,Votos Emitidos,Más de la mitad,Expediente 5478-D-2016. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,65,59,21,111
HCDN135R16,3661,135,Ordinario,16,10,Especial,1,2017-09-13,14:47,Votos Emitidos,Tres cuartos,"Apartamiento del Reglamento solicitado por el Diputado GIOJA, José Luis para tratar el Expediente 6295-D-2016.",NEGATIVO,MONZÓ Emilio,,118,79,1,58
HCDN135R16,3662,135,Ordinario,16,10,Especial,11,2017-09-13,17:41,Votos Emitidos,Más de la mitad,Expediente 0114-S-2015 Orden del Día 913 - Artículo 5.,AFIRMATIVO,MONZÓ Emilio,,96,22,22,116
HCDN135R16,3664,135,Ordinario,16,10,Especial,14,2017-09-13,19:28,Votos Emitidos,Más de la mitad,Expediente 0097-D-2016 y otros. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,160,3,0,93
HCDN135R18,3673,135,Ordinario,18,12,Especial,1,2017-10-25,14:16,Votos Emitidos,Dos tercios,Expedientes 0343-OV-2017 O.D. 1779 y 0349-OV-2017 O.D. 1780 - Votación,AFIRMATIVO,MONZÓ Emilio,,176,0,1,79
HCDN135R19,3674,135,Ordinario,19,13,Especial,1,2017-11-08,14:34,Votos Emitidos,Tres cuartos,"Apartamiento de Reglamento solicitado por la Diputada FERREYRA, Araceli Susana Del Rosario, para tratar el Expediente 5874-D-2017.",NEGATIVO,MONZÓ Emilio,,85,82,1,88
HCDN135R19,3675,135,Ordinario,19,13,Especial,2,2017-11-08,14:53,Votos Emitidos,Tres cuartos,"Apartamiento de Reglamento solicitado por el Diputado CARMONA, Guillermo Ramón para tratar el Expediente 5761-D-2017.",NEGATIVO,MONZÓ Emilio,,101,75,2,78
HCDN135R19,3676,135,Ordinario,19,13,Especial,3,2017-11-08,17:52,Votos Emitidos,Más de la mitad,Expediente 113-S-2017 Orden del Día 1776. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,215,0,0,41
HCDN135R19,3677,135,Ordinario,19,13,Especial,4,2017-11-08,19:20,Votos Emitidos,Más de la mitad,Expediente 31-PE-2016 Orden del Día 1795. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,144,6,32,74
HCDN135R19,3678,135,Ordinario,19,13,Especial,5,2017-11-08,19:30,Votos Emitidos,Más de la mitad,Expediente 124-S-2016 Orden del Día 1756. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,182,1,3,70
HCDN135R19,3679,135,Ordinario,19,13,Especial,6,2017-11-08,19:36,Votos Emitidos,Más de la mitad,Proyectos de ley sin disidencias ni observaciones. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,187,1,0,68
HCDN135R20,3681,135,Ordinario,20,14,Especial,2,2017-11-22,14:58,Votos Emitidos,Más de la mitad,Expediente 2479-D-2016 y 2495-D-2016 - Orden del Día 2031 - Artículo 6.,AFIRMATIVO,MONZÓ Emilio,,121,88,2,45
HCDN135R20,3697,135,Ordinario,20,14,Especial,18,2017-11-23,00:13,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 11.,AFIRMATIVO,MONZÓ Emilio,,191,4,4,57
HCDN135R20,3713,135,Ordinario,20,14,Especial,34,2017-11-23,01:54,Votos Emitidos,Más de la mitad,Expediente 90-S-2016 - Orden del Día 1621. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,169,5,0,82
HCDN135R20,3682,135,Ordinario,20,14,Especial,3,2017-11-22,15:29,Votos Emitidos,Más de la mitad,Expediente 2479-D-2016 y 2495-D-2016 - Orden del Día 2031 - Artículo 61.,AFIRMATIVO,MONZÓ Emilio,,117,72,4,63
HCDN135R20,3698,135,Ordinario,20,14,Especial,19,2017-11-23,00:17,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículos 12 al 19.,AFIRMATIVO,MONZÓ Emilio,,193,4,0,59
HCDN135R20,3714,135,Ordinario,20,14,Especial,35,2017-11-23,02:11,Votos Emitidos,Más de la mitad,Expediente 18-S-2016 - Orden del Día 2029. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,170,0,4,82
HCDN135R20,3683,135,Ordinario,20,14,Especial,4,2017-11-22,17:45,Votos Emitidos,Más de la mitad,Expediente 19-PE-2017 - Orden del Día 2033 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,138,65,0,53
HCDN135R20,3699,135,Ordinario,20,14,Especial,20,2017-11-23,00:48,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 20.,AFIRMATIVO,MONZÓ Emilio,,168,10,20,58
HCDN135R20,3715,135,Ordinario,20,14,Especial,36,2017-11-23,02:17,Votos Emitidos,Más de la mitad,Expediente 18-S-2016  - Orden del Día 2029. Artículos 1 al 5.,AFIRMATIVO,MONZÓ Emilio,,166,0,4,86
HCDN135R20,3684,135,Ordinario,20,14,Especial,5,2017-11-22,18:12,Votos Emitidos,Más de la mitad,Expediente 19-PE-2017 - Orden del Día 2033 - Artículo 42.,NEGATIVO,MONZÓ Emilio,,97,103,0,56
HCDN135R20,3700,135,Ordinario,20,14,Especial,21,2017-11-23,00:50,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 21.,AFIRMATIVO,MONZÓ Emilio,,193,4,0,59
HCDN135R20,3716,135,Ordinario,20,14,Especial,37,2017-11-23,03:16,Votos Emitidos,Más de la mitad,Expediente 689-D-2017 - Orden del Día 1317. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,137,5,1,113
HCDN135R20,3685,135,Ordinario,20,14,Especial,6,2017-11-22,20:53,Votos Emitidos,Más de la mitad,Expediente 9-PE-2017 (y otros) - Orden del Día 2026 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,188,4,0,64
HCDN135R20,3701,135,Ordinario,20,14,Especial,22,2017-11-23,00:52,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 22.,AFIRMATIVO,MONZÓ Emilio,,167,15,16,58
HCDN135R20,3717,135,Ordinario,20,14,Especial,38,2017-11-23,03:37,Votos Emitidos,Más de la mitad,Votación en General y Particular de Expedientes varios.,AFIRMATIVO,MONZÓ Emilio,,151,0,4,101
HCDN135R20,3686,135,Ordinario,20,14,Especial,7,2017-11-22,22:02,Votos Emitidos,Más de la mitad,Expediente 26-PE-2016 (y otros)  - Orden del Día 1302 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,165,9,1,81
HCDN135R20,3702,135,Ordinario,20,14,Especial,23,2017-11-23,00:54,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 23.,AFIRMATIVO,MONZÓ Emilio,,193,4,1,58
HCDN135R20,3718,135,Ordinario,20,14,Especial,39,2017-11-23,03:39,Votos Emitidos,Más de la mitad,Votación en General y Particular de Expedientes varios.,AFIRMATIVO,MONZÓ Emilio,,151,0,4,101
HCDN135R20,3687,135,Ordinario,20,14,Especial,8,2017-11-22,22:18,Votos Emitidos,Más de la mitad,Expediente 4506-D-2017 - Orden del Día 2035. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,183,0,0,73
HCDN135R20,3703,135,Ordinario,20,14,Especial,24,2017-11-23,00:56,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículos 24 al 28.,AFIRMATIVO,MONZÓ Emilio,,191,5,0,60
HCDN135R20,3719,135,Ordinario,20,14,Especial,40,2017-11-23,03:42,Votos Emitidos,Más de la mitad,Expediente 4919-D-2017. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,147,0,6,103
HCDN135R20,3688,135,Ordinario,20,14,Especial,9,2017-11-22,22:27,Votos Emitidos,Más de la mitad,Expediente 3525-D-2017 - Orden del Día 2022. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,179,0,0,77
HCDN135R20,3704,135,Ordinario,20,14,Especial,25,2017-11-23,01:01,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 29.,AFIRMATIVO,MONZÓ Emilio,,194,4,0,58
HCDN135R20,3689,135,Ordinario,20,14,Especial,10,2017-11-22,22:38,Votos Emitidos,Más de la mitad,Expediente 5731-D-2016 y 5380-D-2017 - Orden del Día 2024 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,193,0,0,63
HCDN135R20,3705,135,Ordinario,20,14,Especial,26,2017-11-23,01:02,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 30.,AFIRMATIVO,MONZÓ Emilio,,194,4,0,58
HCDN135R20,3690,135,Ordinario,20,14,Especial,11,2017-11-22,22:43,Votos Emitidos,Más de la mitad,Expediente 1301-D-2017 - Orden del Día 2034 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,187,0,5,64
HCDN135R20,3706,135,Ordinario,20,14,Especial,27,2017-11-23,01:08,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 31.,AFIRMATIVO,MONZÓ Emilio,,189,4,1,62
HCDN135R20,3691,135,Ordinario,20,14,Especial,12,2017-11-22,22:57,Votos Emitidos,Más de la mitad,Expediente 21-S-2017 - Orden del Día 1380. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,143,4,49,60
HCDN135R20,3707,135,Ordinario,20,14,Especial,28,2017-11-23,01:10,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículos 32 al 36.,AFIRMATIVO,MONZÓ Emilio,,188,4,1,63
HCDN135R20,3692,135,Ordinario,20,14,Especial,13,2017-11-23,00:04,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,194,4,0,58
HCDN135R20,3708,135,Ordinario,20,14,Especial,29,2017-11-23,01:12,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 37.,AFIRMATIVO,MONZÓ Emilio,,190,4,1,61
HCDN135R20,3693,135,Ordinario,20,14,Especial,14,2017-11-23,00:07,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 1.,AFIRMATIVO,MONZÓ Emilio,,195,5,0,56
HCDN135R20,3709,135,Ordinario,20,14,Especial,30,2017-11-23,01:13,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículos 38 al 41.,AFIRMATIVO,MONZÓ Emilio,,191,4,0,61
HCDN135R20,3694,135,Ordinario,20,14,Especial,15,2017-11-23,00:09,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,157,43,0,56
HCDN135R20,3710,135,Ordinario,20,14,Especial,31,2017-11-23,01:15,Votos Emitidos,Más de la mitad,Expediente 293-S-2016 - Orden del Día 2027. Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,190,4,2,60
HCDN135R20,3695,135,Ordinario,20,14,Especial,16,2017-11-23,00:11,Votos Emitidos,Más de la mitad,Expediente 294-S-2016 - Orden del Día 2028. Artículos 3 al 9.,AFIRMATIVO,MONZÓ Emilio,,196,4,0,56
HCDN135R20,3711,135,Ordinario,20,14,Especial,32,2017-11-23,01:38,Votos Emitidos,Tres cuartos,"Apartamiento del reglamento solicitado por la Diputada DONDA PÉREZ, Victoria Analía.",AFIRMATIVO,MONZÓ Emilio,,153,26,0,77
